feature	s__Bifidobacterium_dentium	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_longum	s__Lactobacillus_fermentum	s__Lactobacillus_salivarius	s__Lactobacillus_rhamnosus	s__Actinomyces_naeslundii	s__Actinomyces_oris	s__Actinomyces_sp_HPA0247	s__Streptococcus_anginosus_group	s__Streptococcus_mutans	s__Streptococcus_vestibularis	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Blautia_wexlerae	s__Blautia_hansenii	s__Anaerostipes_hadrus	s__Clostridium_sp_CAG_58	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_sp_CAG_38	s__Faecalibacterium_prausnitzii	s__Fusicatenibacter_saccharivorans	s__Roseburia_faecis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bicirculans	s__Ruminococcus_lactaris
DP158	-18.8959446595935	-20.6685341634904	-18.2311288511831	-7.18081971791906	-13.5137160544383	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-11.4725468654619	-16.8959446595935	-12.2733570865724	-17.2762167407116	-16.1088384213797	-8.32641318476045	-13.6591720602867	-6.24360245538586	-7.50145582280994	-7.25061573750774	-4.99230617300987	-11.5935007717816	-4.81796475498811	-10.6037913987401	-4.14464044369161	-4.40450703323938	-4.27980770498315	-6.85801273476761	-8.43426557968638	-4.06194099162583	-7.01384220028989
DP156	-18.8959446595935	-20.6685341634904	-18.2311288511831	-7.71803901789212	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-14.9406137089272	-19.8611792414328	-17.8611792414328	-13.8441057280738	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-3.41178337426005	-13.2492761978933	-4.31314004841303	-9.18723925885928	-17.4461417421539	-8.38819835493512	-18.8611792414328	-6.93280186796266	-8.95357320071121	-4.38173578026289	-3.14827358221811	-20.0835716627692	-20.4461417421539	-9.34989721074603	-18.4206066500468	-16.1874074737538
DP155	-18.8959446595935	-20.6685341634904	-18.2311288511831	-7.90380076855313	-5.51312296294343	-5.25343062438512	-9.48821056548785	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-6.79841029851961	-7.02631320307076	-10.7598913571544	-16.1088384213797	-9.05436113614077	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-11.5234511613323	-19.2534966642115	-13.4969403416874	-20.7940650455742	-11.2012682708641	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP154	-18.8959446595935	-20.6685341634904	-18.2311288511831	-6.38642308677114	-19.6096404744368	-18.5530569460704	-11.8430453127075	-19.4986091620481	-11.7591410606787	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-5.91385539966785	-20.0835716627692	-5.40854576445486	-9.49662765266244	-7.0948475327742	-7.7305167550209	-14.2993003538247	-5.02945729466975	-19.2534966642115	-3.18684245455376	-5.315157569236	-7.48020289130336	-9.96045616396681	-10.5061428347335	-4.77846784622173	-16.1874074737538
DP153	-9.12180044061376	-20.6685341634904	-18.2311288511831	-9.42476513152853	-8.83136617909823	-15.2311288511831	-12.3146522067454	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-7.44787873113214	-1.57994431174118	-6.31966772073383	-5.57626565531313	-20.0835716627692	-9.1660338229612	-7.88076761117337	-17.4461417421539	-10.6170986153277	-6.88452988509621	-6.34726369667329	-19.2534966642115	-11.4521924781625	-8.29571443764464	-20.0835716627692	-20.4461417421539	-8.638671813915	-18.4206066500468	-16.1874074737538
DP152	-9.21766659137652	-20.6685341634904	-18.2311288511831	-6.64489530433031	-7.28204292225948	-9.26241775665545	-18.6685341634904	-19.4986091620481	-11.1255023432351	-12.0556656661993	-8.68174402070799	-8.35305435170971	-13.9634778172789	-17.1982142287103	-17.2762167407116	-16.1088384213797	-5.35156327310235	-20.0835716627692	-4.9876801994483	-7.08509875940096	-17.4461417421539	-9.04244491302994	-18.8611792414328	-3.03809875282041	-5.5428650904106	-5.72486705006313	-4.77776323324514	-4.07733569218116	-6.8725790794839	-7.16535026283801	-18.4206066500468	-16.1874074737538
DP151	-14.1423609939768	-20.6685341634904	-18.2311288511831	-6.95980948938527	-9.19796001678507	-18.5530569460704	-18.6685341634904	-19.4986091620481	-15.2591432273527	-16.3346334269369	-11.263392700354	-8.95271513464257	-10.4762413490196	-17.1982142287103	-17.2762167407116	-16.1088384213797	-8.04797066186878	-20.0835716627692	-5.45331717971022	-9.59194122174378	-8.58339370178862	-5.63967123638693	-11.3353788131798	-1.94360791886997	-19.2534966642115	-5.05830230531219	-5.28877224793818	-5.53146297508893	-7.91685063946416	-7.89972954703458	-18.4206066500468	-4.75094452748438
DP150	-18.8959446595935	-20.6685341634904	-18.2311288511831	-3.86248178706625	-19.6096404744368	-10.6652505121667	-18.6685341634904	-19.4986091620481	-12.7606420440368	-9.33454028072902	-17.8611792414328	-17.7299347081545	-7.0916758855979	-4.88023215745279	-17.2762167407116	-16.1088384213797	-18.346606068603	-20.0835716627692	-14.2534966642115	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-14.0246779737157	-19.2534966642115	-10.3227593266487	-7.49449275624931	-13.3421046763681	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP149	-14.9181063095176	-20.6685341634904	-18.2311288511831	-2.54219939097908	-14.245068042141	-18.5530569460704	-9.90421543539408	-19.4986091620481	-12.9080914174937	-19.8611792414328	-15.395515669084	-10.0302491037941	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-11.8053803588021	-20.0835716627692	-6.46795479668692	-9.02512888637471	-17.4461417421539	-11.0782590139205	-18.8611792414328	-19.6096404744368	-19.2534966642115	-5.8288546742142	-20.7940650455742	-4.55183485239323	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP148	-18.8959446595935	-20.6685341634904	-18.2311288511831	-2.81329864535048	-6.11069156885934	-18.5530569460704	-14.3109821588723	-9.47654965013007	-12.9554340964925	-19.8611792414328	-17.8611792414328	-11.6141559555593	-5.96712842037929	-17.1982142287103	-17.2762167407116	-16.1088384213797	-16.346606068603	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-17.8272319095094	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP147	-10.9884677217534	-20.6685341634904	-18.2311288511831	-4.71826685861372	-7.82150945202079	-18.5530569460704	-12.0748318132051	-14.6535838220244	-11.3885367490689	-9.39726568686954	-10.7775099733409	-11.9908145218494	-7.21269325436398	-17.1982142287103	-17.2762167407116	-16.1088384213797	-18.346606068603	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-6.85485316290784	-18.8611792414328	-7.56183492042922	-19.2534966642115	-5.80025818763493	-20.7940650455742	-16.0150919248865	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP146	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-16.0538243193752	-9.54258263495403	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-17.8272319095094	-8.15143894969887	-20.0835716627692	-11.619593254863	-5.34380277083953	-18.4206066500468	-16.1874074737538
DP144	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-13.5409696637717	-9.72663068481772	-18.6685341634904	-19.4986091620481	-15.5881607470264	-13.438113368398	-17.8611792414328	-10.3344471405346	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-6.02891082283785	-11.8314318980387	-5.2173498877529	-16.8526172279294	-7.70931704305507	-10.5375346739564	-7.30835006679869	-19.6096404744368	-19.2534966642115	-3.13344614361475	-3.64766632477225	-6.24388670657511	-4.78488852971575	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP143	-8.77491661943317	-20.6685341634904	-18.2311288511831	-4.42080131133283	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-14.8188684365748	-11.8251364915072	-17.7299347081545	-14.7899722909404	-17.1982142287103	-17.2762167407116	-16.1088384213797	-9.89690714381178	-20.0835716627692	-9.07864898420018	-16.8526172279294	-10.8841719618042	-7.57310966733356	-14.4787096046104	-5.73899834017302	-9.28123481547824	-3.39175394401536	-6.1732100041661	-2.93800653335127	-8.12558292496728	-7.47282874944635	-8.22252784866711	-16.1874074737538
DP139	-7.32676055148225	-20.6685341634904	-18.2311288511831	-7.30960829433567	-19.6096404744368	-10.0098763713643	-18.6685341634904	-19.4986091620481	-17.3227593266487	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-11.0581244568088	-17.2762167407116	-16.1088384213797	-5.48581652287376	-12.2193855181149	-4.53243086171709	-10.1766810671607	-17.4461417421539	-9.29060065887428	-7.8160371651574	-19.6096404744368	-19.2534966642115	-4.03592702294504	-3.73752739280603	-2.04388207153254	-4.17775117054084	-7.62189327598319	-18.4206066500468	-16.1874074737538
DP138	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-12.7797909145921	-13.7737164001824	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-7.14601393091376	-17.2762167407116	-16.1088384213797	-8.73588878382819	-20.0835716627692	-3.7035822984921	-16.8526172279294	-10.2382558608789	-8.1319631468715	-18.8611792414328	-3.545498957889	-19.2534966642115	-3.86631443557405	-20.7940650455742	-7.07763528064624	-9.17376189712695	-8.11258702989173	-18.4206066500468	-16.1874074737538
DP137	-12.0270844714228	-4.50398072783556	-18.2311288511831	-6.38644722542694	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-11.704193295698	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-9.57632760649542	-20.0835716627692	-7.27358029304624	-9.73177355155369	-10.3236834795474	-7.32225129477626	-17.8611792414328	-7.59486676237671	-12.2492761978933	-6.03835237389593	-11.2149205614427	-13.9611750314095	-10.6132517279892	-6.33413283676478	-8.7811231309372	-8.32803494550777
DP136	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-12.9147602816376	-18.5530569460704	-12.7696808869473	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-9.53186340114854	-20.0835716627692	-8.37482304331949	-9.35385651744675	-6.75004357119807	-7.68976412950569	-13.4033098265658	-8.16049182906137	-19.2534966642115	-3.31920685469334	-8.15024984203628	-7.69459768306483	-10.7201669319057	-12.7991973705916	-18.4206066500468	-9.32812767263709
DP135	-18.8959446595935	-20.6685341634904	-18.2311288511831	-1.67100503180623	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-6.94923447978201	-17.2762167407116	-16.1088384213797	-15.9961088215189	-20.0835716627692	-8.91232535272057	-10.4517883052951	-8.41281707378224	-13.6647820286293	-18.8611792414328	-15.6387868200963	-19.2534966642115	-8.45918234247107	-20.7940650455742	-20.0835716627692	-9.48717481625757	-19.5530569460704	-18.4206066500468	-13.1941522033871
DP132	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-4.25873443327961	-17.2762167407116	-16.1088384213797	-14.0885897375358	-20.0835716627692	-8.44071769258388	-12.477886383452	-17.4461417421539	-7.92384045469192	-8.13273229277905	-19.6096404744368	-19.2534966642115	-6.72408136191191	-7.20050415400837	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP131	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-17.9315685693242	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-6.04782748764736	-20.0835716627692	-6.36039662789979	-8.78824913636582	-6.51934276639104	-5.07335439879957	-10.3355652199299	-9.40634141868401	-6.18297735605018	-2.93634796390103	-5.91720804535952	-4.05153072033325	-7.42471555523118	-6.64600740844185	-18.4206066500468	-7.31757196823265
DP130	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-6.91615351693749	-20.0835716627692	-7.44543747314269	-10.1638806699834	-7.59930819115199	-6.95443177743218	-10.6765399995054	-5.45101185334078	-19.2534966642115	-4.95538485920522	-8.18023373292283	-20.0835716627692	-6.47925009889195	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP127	-9.58938275806849	-20.6685341634904	-10.342666582915	-7.13194291172615	-13.0416083696655	-18.5530569460704	-18.6685341634904	-19.4986091620481	-11.6387868200963	-19.8611792414328	-12.8795440088413	-9.89114184672759	-12.2084196122766	-10.81496468645	-17.2762167407116	-16.1088384213797	-6.24871659484647	-8.40648827032966	-4.83622512109677	-6.99092462182583	-17.4461417421539	-6.45839555862813	-9.73508938754017	-3.23088502684809	-19.2534966642115	-7.37597286840547	-5.40543616369576	-20.0835716627692	-7.48327155108714	-11.5652463550784	-18.4206066500468	-16.1874074737538
DP124	-18.8959446595935	-20.6685341634904	-18.2311288511831	-9.14366600993274	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-4.68205878555397	-20.0835716627692	-18.7940650455742	-15.1449722074334	-17.4461417421539	-6.62297356316919	-18.8611792414328	-19.6096404744368	-19.2534966642115	-8.80029034578574	-14.8064134380019	-8.39376777153315	-8.86258881168745	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP123	-10.8324838084323	-20.6685341634904	-18.2311288511831	-5.86105345389197	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-13.186062303455	-19.8611792414328	-17.8611792414328	-10.7429797236168	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-8.25962951167142	-20.0835716627692	-6.26043666329855	-16.8526172279294	-7.51556278876491	-4.4145697571994	-18.8611792414328	-13.3109821588723	-8.20701208400195	-2.69017748090047	-5.0310366307087	-4.97837700516141	-20.4461417421539	-12.8773712749354	-4.24830251861875	-7.65393245347503
DP122	-13.0258807207973	-20.6685341634904	-6.51466550826714	-2.19415286359433	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-14.0222754835004	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-6.91116151768674	-20.0835716627692	-18.7940650455742	-16.8526172279294	-7.08038563133374	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-6.77212291559985	-20.7940650455742	-20.0835716627692	-20.4461417421539	-11.2489250490439	-18.4206066500468	-8.50861028195789
DP121	-18.8959446595935	-20.6685341634904	-18.2311288511831	-7.71971068603969	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-7.16177204057728	-20.0835716627692	-18.7940650455742	-7.04082929969321	-17.4461417421539	-3.49135473128065	-18.8611792414328	-4.79263685831773	-19.2534966642115	-8.23407968126735	-7.61184000601333	-20.0835716627692	-20.4461417421539	-11.5392511465454	-18.4206066500468	-16.1874074737538
DP120	-18.8959446595935	-8.29222786067194	-18.2311288511831	-11.606937954057	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-7.21721571227026	-9.06483055541455	-9.40781060823447	-12.4911146255011	-6.71529257278347	-20.0835716627692	-7.69986737029517	-8.58904937966357	-17.4461417421539	-5.36427197906085	-6.85208378549736	-4.1241658467091	-19.2534966642115	-4.62481262177914	-4.71837699452913	-20.0835716627692	-20.4461417421539	-6.89850697511967	-18.4206066500468	-16.1874074737538
DP119	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-12.1934763097037	-8.06274601454917	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-10.4981917759491	-17.2762167407116	-16.1088384213797	-3.86181883106159	-20.0835716627692	-5.15748161723128	-12.533252405924	-9.69902772235742	-6.37756737103325	-18.8611792414328	-4.27954991023912	-19.2534966642115	-3.67080152906105	-6.71690035370531	-20.0835716627692	-8.57539173880782	-12.5281304063159	-6.61045785743209	-5.75326163572668
DP117	-10.8646721261879	-4.5440897034818	-18.2311288511831	-3.50909803651817	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-10.5663397200726	-19.8611792414328	-17.8611792414328	-17.7299347081545	-10.8020279512642	-11.2916852561244	-12.8697923717375	-16.1088384213797	-11.4289356342413	-20.0835716627692	-7.23013214069361	-9.47234189351567	-10.5828404150931	-9.92510222585908	-14.1475881556404	-5.45949336730648	-19.2534966642115	-6.13297526617673	-3.71550671373127	-14.1165055521313	-8.20850496117128	-19.5530569460704	-6.05173646862267	-16.1874074737538
DP116	-18.8959446595935	-20.6685341634904	-18.2311288511831	-5.57502031260083	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-12.9750472059911	-17.1982142287103	-17.2762167407116	-16.1088384213797	-3.3959529745575	-10.9585887832579	-8.21942851753497	-8.28595516555327	-17.4461417421539	-4.84885400654325	-18.8611792414328	-19.6096404744368	-19.2534966642115	-4.99858800421633	-5.20318033549202	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP115	-18.8959446595935	-20.6685341634904	-18.2311288511831	-14.0294949900134	-19.6096404744368	-18.5530569460704	-18.6685341634904	-13.6351111619529	-12.362472474062	-19.8611792414328	-15.6024449730326	-17.7299347081545	-16.8959446595935	-5.938453269645	-5.15030107646972	-9.16711160570428	-8.67600882662342	-20.0835716627692	-7.94153553617004	-16.8526172279294	-7.77072021322373	-5.54351091061558	-18.8611792414328	-19.6096404744368	-19.2534966642115	-2.61663754407306	-5.13694455886573	-20.0835716627692	-20.4461417421539	-6.47072875629407	-18.4206066500468	-16.1874074737538
DP114	-18.8959446595935	-3.87955462592544	-5.47847159397325	-3.72756873232245	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-5.25802760336846	-9.48883237213819	-11.639707199739	-12.8356441493256	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-15.6760678361758	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP112	-9.84609611014289	-20.6685341634904	-18.2311288511831	-13.7777632332451	-7.23999950991983	-18.5530569460704	-18.6685341634904	-19.4986091620481	-16.0936253274331	-13.0270844714228	-12.111389606909	-8.7965647732625	-6.49178961914436	-17.1982142287103	-17.2762167407116	-16.1088384213797	-3.63819212138248	-20.0835716627692	-7.52786413307528	-8.06205183637716	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-6.72219136148239	-17.8272319095094	-4.75707975509349	-3.72271124575974	-4.90961264209617	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP111	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-9.80641343800188	-17.2762167407116	-16.1088384213797	-9.49215320811089	-20.0835716627692	-6.24866174348436	-8.15501216458563	-10.6028936419962	-6.72724197038294	-18.8611792414328	-19.6096404744368	-19.2534966642115	-7.55056645977325	-20.7940650455742	-20.0835716627692	-9.26392476565267	-10.8576947928218	-18.4206066500468	-6.62962945950962
DP110	-14.2394761938966	-20.6685341634904	-17.2311288511831	-3.63803585152037	-19.6096404744368	-18.5530569460704	-18.6685341634904	-10.2102984553113	-9.73324631565357	-14.1293753523823	-16.6096404744368	-8.18707106357598	-13.2676547272082	-3.01998698740634	-17.2762167407116	-16.1088384213797	-13.1177873781071	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-11.5116083914763	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP109	-18.8959446595935	-6.62209221548307	-18.2311288511831	-6.86771850410875	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-12.0067560657184	-17.2762167407116	-16.1088384213797	-6.8267405227811	-20.0835716627692	-7.3077556500962	-12.8430453127075	-6.5359942703051	-7.55954695983425	-18.8611792414328	-7.85893348821186	-9.58827179617708	-3.7836303176861	-6.3202901235126	-2.67192367790115	-8.23895306762959	-8.02358884960437	-8.36861069999006	-16.1874074737538
DP108	-8.53346621771256	-20.6685341634904	-18.2311288511831	-4.69772049391539	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-9.939196662314	-5.64759761717331	-9.76064204403679	-1.99637934299199	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-7.91667632724975	-18.8611792414328	-19.6096404744368	-19.2534966642115	-17.8272319095094	-20.7940650455742	-6.51901195345859	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP107	-18.8959446595935	-20.6685341634904	-5.76487979608747	-3.99529641092155	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-9.05804755613764	-19.8611792414328	-13.1968589490983	-17.7299347081545	-16.8959446595935	-13.8314318980387	-17.2762167407116	-16.1088384213797	-4.81080419789169	-10.8576947928218	-18.7940650455742	-8.9098945264658	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-17.8272319095094	-6.62072860948279	-20.0835716627692	-10.1059737198608	-8.88519483546099	-18.4206066500468	-16.1874074737538
DP104	-18.8959446595935	-20.6685341634904	-18.2311288511831	-6.55779259240128	-7.35690409151611	-18.5530569460704	-10.5198457473728	-19.4986091620481	-9.88881480834698	-19.8611792414328	-17.8611792414328	-6.12716525304693	-8.30873885633372	-17.1982142287103	-17.2762167407116	-16.1088384213797	-8.55756155570749	-20.0835716627692	-7.45996955562623	-14.2009286134074	-6.19855324763821	-4.64891447959775	-18.8611792414328	-13.6760678361758	-19.2534966642115	-4.27329013136368	-5.83200706650342	-20.0835716627692	-11.6993875116375	-19.5530569460704	-6.56304846666463	-8.60648802576989
DP103	-10.6953151443515	-6.90563311371532	-18.2311288511831	-7.64602185699284	-11.9497159160344	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-12.0525980591731	-16.8959446595935	-14.2906006588743	-17.2762167407116	-16.1088384213797	-9.88444465721015	-20.0835716627692	-6.87940811706515	-8.43936486055726	-11.950857740424	-8.01382355588096	-18.8611792414328	-5.68267740597801	-14.3617129609932	-3.66545918270856	-5.46130371969918	-4.38339688691374	-7.76990128753885	-7.89769823648834	-4.39865871068638	-16.1874074737538
DP101	-18.8959446595935	-7.74799521390659	-18.2311288511831	-9.0291180808907	-19.6096404744368	-18.5530569460704	-18.6685341634904	-14.0103226807386	-11.4029191170059	-19.8611792414328	-14.9181063095176	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-5.8132682239997	-20.0835716627692	-7.46789094338841	-9.57698858468699	-9.00705294709425	-7.13487997486003	-7.99710366930516	-9.53957321263468	-8.78404562497343	-4.14216483388741	-6.90566770864467	-20.0835716627692	-20.4461417421539	-5.60516717233205	-13.4590807978614	-16.1874074737538
DP100	-18.8959446595935	-5.31051833331024	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-7.23158410022492	-17.2762167407116	-16.1088384213797	-10.5034178015177	-20.0835716627692	-6.54484382852501	-10.2758589738057	-6.35527319299598	-5.70397518699713	-8.76842210051292	-5.07835162231768	-7.37875540160281	-3.06634155792587	-20.7940650455742	-5.29860176302734	-10.8337997759056	-8.05405435924505	-18.4206066500468	-16.1874074737538
DP098	-18.8959446595935	-5.79368085622195	-18.2311288511831	-5.99802543674447	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-14.0961497288487	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-9.15933648461269	-20.0835716627692	-6.42355100240461	-7.54629932668131	-6.92193237077004	-8.31066147343884	-8.65503700919868	-3.70313690362486	-7.56587493869914	-2.78007331306928	-5.98079398823902	-9.22351931762196	-20.4461417421539	-8.78372767565184	-18.4206066500468	-16.1874074737538
DP096	-13.057509366183	-20.6685341634904	-18.2311288511831	-19.005569150768	-8.26007173060601	-18.5530569460704	-9.36256744131619	-19.4986091620481	-12.6989078125339	-19.8611792414328	-17.8611792414328	-9.36427792173892	-6.89969509420431	-14.5846116799453	-17.2762167407116	-16.1088384213797	-8.44558835899137	-20.0835716627692	-7.169269589714	-9.18010819566918	-17.4461417421539	-7.45148524993404	-18.8611792414328	-5.00204661547399	-19.2534966642115	-3.07870992657955	-4.75412567182456	-10.1551355368794	-12.2719293823085	-10.515404404591	-6.86857803868772	-16.1874074737538
DP095	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-10.9125338999598	-18.5530569460704	-18.6685341634904	-19.4986091620481	-12.395515669084	-19.8611792414328	-17.8611792414328	-11.7417440104442	-16.8959446595935	-3.78968096518082	-9.37018514783219	-16.1088384213797	-11.3804371165501	-20.0835716627692	-13.4064393181202	-7.82209700148219	-7.53640934765331	-5.86809764741599	-10.7405093547925	-5.3029920260307	-19.2534966642115	-6.62968660217035	-20.7940650455742	-11.9343890883866	-9.95815819228591	-9.47511147494885	-5.50908325365388	-7.4095756129225
