feature	s__Methanobrevibacter_smithii	s__Candidatus_Methanomassiliicoccus_intestinalis	s__Actinomyces_graevenitzii	s__Actinomyces_johnsonii	s__Actinomyces_naeslundii	s__Actinomyces_odontolyticus	s__Actinomyces_oris	s__Actinomyces_sp_HMSC035G02	s__Actinomyces_sp_HPA0247	s__Actinomyces_sp_ICM47	s__Actinomyces_sp_oral_taxon_181	s__Actinomyces_sp_oral_taxon_448	s__Alloscardovia_omnicolens	s__Bifidobacterium_adolescentis	s__Bifidobacterium_animalis	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_dentium	s__Bifidobacterium_gallinarum	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Bifidobacterium_pullorum	s__Bifidobacterium_saeculare	s__Scardovia_wiggsiae	s__Rothia_dentocariosa	s__Rothia_mucilaginosa	s__Propionibacterium_freudenreichii	s__Collinsella_aerofaciens	s__Collinsella_intestinalis	s__Collinsella_stercoris	s__Collinsella_massiliensis	s__Enorma_massiliensis	s__Adlercreutzia_equolifaciens	s__Asaccharobacter_celatus	s__Eggerthella_lenta	s__Enterorhabdus_caecimuris	s__Gordonibacter_pamelaeae	s__Slackia_isoflavoniconvertens	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_coprocola	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_faecis	s__Bacteroides_faecis_CAG_32	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_galacturonicus	s__Bacteroides_intestinalis	s__Bacteroides_massiliensis	s__Bacteroides_nordii	s__Bacteroides_ovatus	s__Bacteroides_plebeius	s__Bacteroides_salyersiae	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Coprobacter_fastidiosus	s__Coprobacter_sp	s__Butyricimonas_synergistica	s__Butyricimonas_virosa	s__Odoribacter_laneus	s__Odoribacter_splanchnicus	s__Porphyromonas_asaccharolytica	s__Paraprevotella_clara	s__Paraprevotella_xylaniphila	s__Prevotella_copri	s__Prevotella_corporis	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_inops	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_shahii	s__Alistipes_timonensis	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_johnsonii	s__Parabacteroides_merdae	s__Gemella_sanguinis	s__Enterococcus_avium	s__Enterococcus_faecalis	s__Enterococcus_faecium	s__Lactobacillus_animalis	s__Lactobacillus_fermentum	s__Lactobacillus_gasseri	s__Lactobacillus_paragasseri	s__Lactobacillus_plantarum	s__Lactobacillus_reuteri	s__Lactobacillus_rhamnosus	s__Lactobacillus_rogosae	s__Lactobacillus_salivarius	s__Lactobacillus_vaginalis	s__Lactococcus_lactis	s__Streptococcus_anginosus_group	s__Streptococcus_australis	s__Streptococcus_gordonii	s__Streptococcus_infantis	s__Streptococcus_lutetiensis	s__Streptococcus_mitis	s__Streptococcus_mutans	s__Streptococcus_oralis	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_sanguinis	s__Streptococcus_sp_A12	s__Streptococcus_thermophilus	s__Streptococcus_vestibularis	s__Catabacter_hongkongensis	s__Christensenella_minuta	s__Butyricicoccus_pullicaecorum	s__Clostridium_bolteae_CAG_59	s__Clostridium_disporicum	s__Clostridium_sp_CAG_167	s__Clostridium_sp_CAG_242	s__Clostridium_sp_CAG_253	s__Clostridium_sp_CAG_299	s__Clostridium_sp_CAG_58	s__Hungatella_hathewayi	s__Lactonifactor_longoviformis	s__Mogibacterium_diversum	s__Clostridiales_bacterium_1_7_47FAA	s__Intestinimonas_butyriciproducens	s__Lawsonibacter_asaccharolyticus	s__Monoglobus_pectinilyticus	s__Anaerofustis_stercorihominis	s__Eubacterium_callanderi	s__Eubacterium_dolichum_CAG_375	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_limosum	s__Eubacterium_ramulus	s__Eubacterium_sp_CAG_180	s__Eubacterium_sp_CAG_251	s__Eubacterium_sp_CAG_274	s__Eubacterium_sp_CAG_38	s__Eubacterium_ventriosum	s__Anaerostipes_caccae	s__Anaerostipes_hadrus	s__Anaerotignum_lactatifermentans	s__Blautia_coccoides	s__Blautia_hansenii	s__Blautia_hydrogenotrophica	s__Blautia_obeum	s__Blautia_producta	s__Blautia_sp_An249	s__Blautia_sp_CAG_257	s__Blautia_sp_N6H1_15	s__Blautia_wexlerae	s__Ruminococcus_gnavus	s__Ruminococcus_torques	s__Coprococcus_catus	s__Coprococcus_comes	s__Coprococcus_eutactus	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Dorea_sp_CAG_317	s__Eisenbergiella_massiliensis	s__Eisenbergiella_tayi	s__Fusicatenibacter_saccharivorans	s__Clostridium_aldenense	s__Clostridium_asparagiforme	s__Clostridium_bolteae	s__Clostridium_citroniae	s__Clostridium_clostridioforme	s__Clostridium_hylemonae	s__Clostridium_lavalense	s__Clostridium_saccharolyticum	s__Clostridium_scindens	s__Clostridium_symbiosum	s__Lachnoclostridium_sp_An131	s__Lachnoclostridium_sp_An138	s__Lachnospira_pectinoschiza	s__Eubacterium_rectale	s__Murimonas_intestini	s__Roseburia_faecis	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Roseburia_sp_CAG_309	s__Roseburia_sp_CAG_471	s__Sellimonas_intestinalis	s__Tyzzerella_nexilis	s__Oscillibacter_sp_57_20	s__Oscillibacter_sp_CAG_241	s__Intestinibacter_bartlettii	s__Romboutsia_ilealis	s__Agathobaculum_butyriciproducens	s__Anaeromassilibacillus_sp_An250	s__Anaerotruncus_colihominis	s__Faecalibacterium_prausnitzii	s__Flavonifractor_plautii	s__Flavonifractor_sp_An100	s__Gemmiger_formicilis	s__Harryflintia_acetispora	s__Pseudoflavonifractor_capillosus	s__Pseudoflavonifractor_sp_An184	s__Clostridium_leptum	s__Clostridium_methylpentosum	s__Eubacterium_siraeum	s__Ruminococcaceae_bacterium_D16	s__Ruminococcaceae_bacterium_D5	s__Ruminococcus_bicirculans	s__Ruminococcus_bromii	s__Ruminococcus_callidus	s__Ruminococcus_lactaris	s__Ruthenibacterium_lactatiformans	s__Absiella_dolichum	s__Candidatus_Stoquefichus_sp_KLE1796	s__Catenibacterium_mitsuokai	s__Coprobacillus_cateniformis	s__Dielma_fastidiosa	s__Clostridium_innocuum	s__Clostridium_spiroforme	s__Erysipelatoclostridium_ramosum	s__Faecalitalea_cylindroides	s__Holdemanella_biformis	s__Holdemania_filiformis	s__Turicibacter_sanguinis	s__Firmicutes_bacterium_CAG_110	s__Firmicutes_bacterium_CAG_145	s__Firmicutes_bacterium_CAG_424	s__Firmicutes_bacterium_CAG_83	s__Firmicutes_bacterium_CAG_94	s__Firmicutes_bacterium_CAG_95	s__Acidaminococcus_intestini	s__Phascolarctobacterium_faecium	s__Phascolarctobacterium_succinatutens	s__Allisonella_histaminiformans	s__Dialister_invisus	s__Dialister_sp_CAG_357	s__Megasphaera_sp_DISK_18	s__Megasphaera_sp_MJR8396C	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_infantium	s__Veillonella_parvula	s__Oxalobacter_formigenes	s__Parasutterella_excrementihominis	s__Sutterella_parvirubra	s__Turicimonas_muris	s__Bilophila_wadsworthia	s__Desulfovibrio_fairfieldensis	s__Desulfovibrio_piger	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Klebsiella_variicola	s__Haemophilus_parainfluenzae	s__Haemophilus_sp_HMSC71H05	s__Proteobacteria_bacterium_CAG_139	s__Cloacibacillus_evryensis	s__Cloacibacillus_porcorum	s__Akkermansia_muciniphila
DP192	0	0	0	0	0	0	0.000167	0	0	0	0	0	0.0003825	0	0	0	0	0.0001463	0	0.0002754	0	0	0	0	0.0001447	0	0	0	0	0	0	0	0.0037149	0.0018919	0.0031104	2.87e-05	0.0015791	0	0.030493	0	0	0	0	0	0	0	0	0	0	0	0	0.0234338	0	0	0.1576308	0.0072879	2.75e-05	0.0538925	6.9e-06	0	0	0	0	0	0	0.0077853	0	0	0	0	0	0.0379185	0	0	0	0	0	0	0.0491842	0.0009036	0	0.0183332	0	0	0	0	0	0.0022235	0.0001952	0.0071755	0	0	2.89e-05	0	0.0095541	7.84e-05	0	0	0	0	0	0	0	0.0096331	0	0.0010559	0.0236297	0	0	0	0.0024407	0	0.0003214	0	0	0.0001346	0	0.0020077	0	0	0.0194058	0.00035	0	0	0	0.0009388	0.0022933	0.0050776	0	0	0	0.0035124	0.0054113	0	0	0.1126931	0	0	0	0	0.0001926	0.010794	0	0	0	0.0015896	0.0076393	0.0002012	0	0.0028322	0	0.0018692	0.0650742	0	0	0	0	0.0016007	0.010106	0.0094953	0.0021519	0.0002568	0	0.0003006	0.0001458	0.0003174	0.0001962	0.0002135	0	0.0002703	0.000949	2.99e-05	0.0011	0	0	0	0.0144348	0	0.0035018	0.0023726	0.0051906	0.0008125	0	0.0069942	1.54e-05	0	0.0034642	0	0.0012025	0	0.0017034	0.0006183	0.0008959	0.0022549	0.026648	0.0002171	0.0002304	0.0004778	4.7e-06	0	0.0024953	0	0.0660638	0	0	0	0	0	0	0.0062284	0	0	0	0.0001425	0	0.0009716	0	0.001953	0	0	0	0	0	0.0013468	0.0001718	0	0.0014182	0	0	0.0029145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019556	0	0	0.0001859	0.0754917	0.0087079	0.0056139	0	0	0	0	0	0.0001412
DP189	0.0015896	0	0	0	0	0	0	0	0	0	0	0	0	0.4047207	0	0	0	0	0	0.0163152	0.0062801	0	0	0	0	2.17e-05	0	1.81e-05	0.0497521	0.0006608	3.48e-05	0	0.0015476	0.0016778	0.0055134	3.01e-05	0.0016394	0	0.0175807	0.0091584	0	0	0	0	0	0	0	0	0	0	0	0.0082691	0	0	0	0.0051269	0.032735	0.0384655	0	0	0	0.0021525	0.0015525	0.0002206	0	0	0.0030448	0	0	0	0	0.0098171	0.0005963	0	0	0	0	0	0.0080354	0	0	0.0102578	0	0	0	0	0	0.0014763	0	0	0.0002157	2.25e-05	0.0026113	0	0	0	0	0	0	0	0	0	0	0	0	0.0101359	0.02282	0	0	0	0.001995	0.0001856	0	0	0	0.0002251	0	0	0	0	0	0.0003799	0	0	0	0	0.0017456	0.0024944	0.0001098	0	7.78e-05	0	0.0021744	0.0004346	0	0	0	0	0	0	0	0	0	0.000685	9.92e-05	0.0039033	0	0.0008928	0	0.0111443	0	0.1020711	0.000665	0	0	0	0	0	0	0.0026346	0.0003099	0.0028274	0	0.000143	0	0.0036368	0	0.0039121	0.0002544	0.0001734	0	2.1e-05	0.002626	3.96e-05	0	0	0	0	0.0002239	0	0	0	0	0	0.0071075	0	0	9.9e-06	0.002543	0	0	0	0.0005966	0.0050798	0.0009762	0	0	0	0	0	0.0016391	2.5e-05	7.59e-05	0.0004943	0	0	0	0	0	0.0032221	7.51e-05	0	0	0.0031902	0	0.0008896	0	0.0001385	0	0	0	0	0	8.1e-06	0	0.0289672	0.0002836	0	0	0.0044763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003676	0	0	0.0075092	0	0	0	0	0	0	0	0	0.1116108
DP188	0	0	0	0	0	0	3.15e-05	7.7e-06	1.22e-05	0	4.34e-05	0	0	0.0526703	0.0370954	0	0.0067962	0.0004561	0.0013033	0.0665695	0.0389063	0.0128785	0.0035873	0	0	0	0	0.1038453	0.000118	0.0008111	7.35e-05	1.61e-05	0	0	0	0	0	0.0060672	0	0.0014957	0	0.0037903	0.0063402	0	0	0.0015881	0	0	0	0.0006916	0	0	0	0	0.002791	0.0056435	0.0439577	0.0258787	0.0012916	0.0001038	0	0	0.0001596	9.03e-05	0	0.0019709	0	0	0.0020416	0.0226492	0	0.060026	0.0004567	0	0	0.0043516	0.0034661	0	0.0088339	0.0007359	0	0.0051343	0	0.0003204	0.0003318	0.0025739	0	8.29e-05	0	0	0	0	0	0	0.000917	0	0	0.0022991	0	0	0	0	0	0.0003405	0	0.0034207	0.0118529	0	0	0	0.0005213	0.0003646	0	0	0	0.0003442	0	0	0	0	0.0039531	3.91e-05	0	0	0	0	0.0019875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001457	4.1e-06	0	0	0.0148965	0.0019002	0	5.9e-06	0	0	0.0007806	0.0031015	0	0.0033573	0	0.0050805	0	0.0410043	0.0019023	0.0014511	0	0	0	0	0	0	0	0	0	0	0.0002293	0	0	0	0	0	0	0	0	0.0038101	0	0	9.65e-05	0	0	0	0	4.58e-05	0.005667	0	0.0002514	0.0365597	0.0085604	0	0.002421	6.83e-05	0	0	0.0040776	8.03e-05	0.0002193	0	0	0	0.0337427	0	0	0.0206111	0	0	0.0051558	0	0	0.0001796	0	0	0.0139087	0.0016884	0.0001993	0.0045739	0	0.0010568	0	0	0	0	0.0488965	0	0.0047858	0	0	0	0.0005016	0	0	0	0	0	0	0	0	0	0	0	0.005872	0.1413131	0	0	0	0	0	0	0	0	0.001968
DP187	0.0040817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192643	7.83e-05	2.23e-05	1.96e-05	0	0.0012406	0.0014063	7.8e-06	5.9e-06	0.0006705	0	0	0.0084888	0	0.0386146	0	0	0	0	0.0072032	0	0	0	0	0	0	0.0174376	0.0165133	0.0121275	0.0927442	0.1344117	0.0018164	0	0	0	0.0006685	0.0009513	0	0.0057169	0	0	0	0	0	0.0019619	0.0003666	0	0	0.0493962	0.0022586	0.0006076	0.0151185	0	0.0071901	0.0082874	0	0	0	0	0	0	0	0	0	0	0	2.98e-05	0	0	0	0	0	0	0	0	0	0	0	0.000123	0.001258	0	0	0	0	0	0	0	0	0.001109	0.0007539	0	0	7.27e-05	0.0025488	0	0	0	0	0	0.0004099	0	0	0	0	0.0127661	0.0097256	0	0.0011172	0	0	0	0.0012051	0.0019217	0	0.0075587	0	0	0	0	0.022437	0	0	0	0	0.0025464	0	0.023004	0.0030217	0.0080064	0	0.0044969	0.019437	0.0005872	0	0	0.0215211	0	0	0	0	0	0	9.98e-05	0	0	0	0	0	0.0027906	0.0105389	0	0.023138	0.004037	0.0061105	0.0052334	1.87e-05	0	0.0006148	0	0.0222727	0.0055943	0	5.19e-05	0.0032993	3.09e-05	0	0.1842434	0.0027426	2.05e-05	2.15e-05	0	0	0	0.0004306	0	0.0261159	0	0.0005322	0.0232673	0.0582399	0	0	0.0010984	0	0	0	0	0	0	0	0	0	0.0001676	0	0.0005472	0.0007908	0	0	0.0025582	0	0	0.0029721	0.0117711	0	0	0	0	0	0	0	0	0	1.34e-05	0	0.0044487	0	1.55e-05	0.0006412	0	0	0	0	0	0	0	0	0.0001233	0	0.0002026	0.00075
DP186	0.006494	0	0	0	0	0	0.0001982	0	0.000455	0	0	0	0	0.0049849	0	0	0	1.56e-05	0	0.0014573	0	0	0	0	0	0	0	0.1029713	6.26e-05	0.0006733	1.6e-05	0	0.0011915	0.0011546	0.000271	0	0.001181	0.0023854	0.0042151	3.5e-06	0	0	0	0	0	0	0.0002005	0	0	0.0103536	0	0.0026507	0	0	2.06e-05	0.0031655	0.1219237	0.0797982	0	0	0	0.0024773	0	0	0	0.0037987	0.000148	0	0	0.0051731	0	0.0008812	0	0.0240631	0	0	0.0048771	0	0.0271609	0	0	0.0050777	0	0	0	0	0	0	0	0	0	0	0	3.98e-05	0	0	0	0	0	0	0	0	0	0.0001269	0	0.0004663	0.0011994	0	0	0.0002389	0	0	0	0	0	0	0	0	0	0.0001738	0.0066813	2.1e-05	9.34e-05	0	0	0.0004607	0.0180663	1.11e-05	0.0001273	0	0	0.0104711	0.0675826	0	0.0007002	0	0	0	0.002309	0.0009069	0	0.0630897	0	0	0	0.0009055	0.0403658	0	0	0.0025906	0	0.0076807	0.0002477	0.0097237	0.0013354	0.0094013	0	0.0056444	0.0207291	0	0.0008153	0	0.0168746	0	0.000144	0.004368	0.0002989	0.0002928	0	0.0002299	0	0.000159	0.0001444	0	0	0.0055	0.0369185	0	0.0019456	0.0016334	0	0	0.0018138	0	0	0	0.0005877	0.0175922	0	0	0.0073698	0.0015275	0	0.0828415	0.0009124	0	0.0012185	0.0001018	0	0	0.0003281	0	0.0657123	0.0006902	0.0007322	0.0248311	0	0	0	0.0022677	0	0	0	0	0	0.0001809	0	0.0004091	0	0	0	0	0.0001277	0	0	0	0.0032192	0	0.0076841	0.0065037	0	0	0	0.0002495	0	0	0	0	0	0	0	0.0020063	0	0.0001224	0.0022273	0	0	0	0	0	0	0	0	0.0025716	0.0051603	0	1.26e-05
DP185	0	0	0	0	0	0.0001523	0.0005068	0	0	0	0	0	0	0	0	0	0	0.0005598	0	0.012201	0	0	0	0	0.0009054	0.0001397	0	7.61e-05	0	0	0	0	0	0	0.0104851	0	0.0018047	0	0.0048797	0	0	0.0381451	0	0	0	0.0057817	0	0	0.0008097	0	0	0.0017548	0	0	0.199434	0.0067312	0.094367	0.0452	0	0.0056574	1.57e-05	0	0	0.000747	0.0037806	0.0009437	0	0	0	0	0.0008848	0.0042116	0	0	0	0.0316086	8.69e-05	0	0.0099461	0	0	0.0039192	0.0003239	0	0	0	0.074052	0.0083966	0	0	0	0	0	0	0	0.0001641	0	0.0008316	0.0001791	0.0002558	0	0	2.46e-05	0	0.0003915	0.0153958	0.0532337	0.0004363	0.0001173	0	0.0230863	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83e-05	0.0001863	0.009627	0	0	0	0.0005333	0	0	0	0	0	0	0	0	0	0	0	0	0.0008913	0.004946	0.0053375	0.0007943	0.0015704	0	0.049133	0	4.48e-05	0.0096971	0	0	0	0	0	0	0	0.0004699	0	0	0.0003101	5.99e-05	0.001385	0.0005364	0.0923591	0	0.0015488	0	0.0001015	0.0004195	0	0	0	0	0	0	0	0	0	0	0	0.0256904	0	0	0	0	0	0	0	0	5.64e-05	0.0204704	0	0	0.0003139	0	0	0.0014929	0	0	0	0	0	0	0	0	0.0095493	0.0007483	1.06e-05	0	0	0	0.000769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002973	0	0	0	0	0	0	0	0	0.0023407	0	0.0003545	0.0014863	0	0	0.031114	0	0	0	0	0	0.0077093	0.0162979	0	0
DP184	0	0	0.0001115	0	0	0	2.56e-05	1.67e-05	0	4.75e-05	0	0	0	0	0	0	0	0.0026046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019518	0.0036554	0.0082115	3.2e-05	0.002476	0	0	0	0	0	0	0	0	0	0	0	0.0865443	0	0	0	0	0	0	0	2.36e-05	0	0.0886251	0	0	0	0	0	0	0.0088237	0	0	0	0	0	0.0703587	0.006201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012614	0.0083016	0	0	0	0	0	0	0	0	0	0	0	0.0001204	0	0.0008655	0.0003646	5.57e-05	0	0	0	0	0	0	0	0	0	0.0153668	0	0.0168567	0.0048294	0.000271	5.07e-05	0	0	0	0.006763	0	0.0001598	0.0067757	0.0077917	0.0083087	0	0	0	0	0	0	0	0	4.44e-05	0	0.0289565	0	0.0048246	0	0	0.0017885	0	0.0355727	0.000544	4.9e-05	0.0206002	0	0	0	0	0	0	0.0106577	0.0012527	0	0.0069434	2.45e-05	6.13e-05	0	0.0005953	0.0001039	0	0.0002409	0	0.000359	0.0008946	0.0007894	0.0001187	0.0028052	0	3.5e-05	0	0.0545565	0.0004845	0.002606	0	3.3e-06	0.008505	0.0004441	0	0	0	0	0	3.78e-05	0	0	0.036778	0	0	0.0001182	9.06e-05	0.0001267	0.0007493	6.49e-05	0.0185393	0	0	0	0.1379351	0	0	0.0232321	0.008197	0	0	0	0.0019001	0.0002573	0	0.0083945	0	0	0	0	0	0	0	0.0037936	0.033525	0	0	0.0232041	0	0	0	0	0	0	0	0	0	0	0	0.0080552	0	0.0001371	6.83e-05	0	0	0.0376074	0	0	0	0	0	0.0102891	0	0	0.0212688
DP183	0	0	0.0002321	0	0	0.0001179	0.0004501	0	0.0002827	0	0.0002097	7.08e-05	0	0	0	0	0	0	0	0.1754053	0	0	0	0	0	0	0	5.2e-05	0.0083952	0.0204734	7.7e-05	2.66e-05	0	0	0	0	0.0013322	0	0	0.0726817	0	0.1357572	0	0	0	0	0.016544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135	0	0	0	0	0	0	4.39e-05	0	0.0001686	0.0044768	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020983	0.0024955	3e-05	0	0	0	0.0003441	0.0056694	0	0.000121	0	0	0	0.0004654	0	0	0	0	0.005736	0	4.88e-05	0	0	0	0.0008004	0.0119181	0	0.000227	9.69e-05	0.0081359	0	0.0155893	0.0024978	0	0	0	0	0	0	0.0072773	0.001737	0.0003282	0	0.0003183	0.0022822	0	0.0003664	0.0177248	0	0.0004526	0.0337484	0.0003826	0.0014935	0	0	0	0.2115212	0	0.0146169	0.0070076	0.0002202	0	0	0	0.0005612	0	0	0	0.0008674	0	0.0002091	0.000578	0.00062	0	0.0382064	0	0.0032459	0.0001559	0	0	0.0001879	0	0	0	0	0.0109666	0.0989865	0	0	0.0195968	0	0.0002216	0	0	0	2.43e-05	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0.0279192	0	0	0	0	0	0	0.0005042	0	0	0	0	0	0	0.0034219	0	0	0	0	0	0	0	0	0.0003692
DP181	0.1381122	0	0	0	0	0	0.0021347	0	0	0	0	0.0004785	0	0	0	0	0	0.0001559	0	0	0.0035792	0	0	0	7.85e-05	0.0002206	0	0.1597555	0.0015872	0.0020031	8.5e-05	7e-06	0.0063246	0.0043984	0.0061839	0.0001523	0.0119166	5.17e-05	0.0070044	0.0001875	0	0	0	0.0015661	0.0015022	0	0	0	0	0	0	7.38e-05	0	0	0.0125555	0.0004619	0.0952452	0.0188318	0	0.0018852	0	0	0	8.81e-05	0.0058804	0.0015417	0	0	0	0	0	0.0001441	0.0004878	0	0	0.0024095	9.21e-05	0	0.0021349	0.0043256	0	0.0014507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002881	0.000257	0	0	0	0	0	0.0027263	0	6.86e-05	0	0	0	0.0170366	0.0001045	0.0006695	0.0004519	0	0	0	0	0	0	0	0	8.72e-05	0	0	0	0	0	0.0042186	0	0	0	0.0005048	0.0002779	0	0	0	0	0	0	0	0	0.0252885	0	0	0	0	0.2266387	0.0005991	0	0.0005532	0	0.0212002	0	0.0091412	0	0.0011406	0	0.0092209	0.0535927	0	0	0.0012416	0.0004055	0	0	0.0012893	0.0001266	0	0	0	0	0.0002193	0.0005055	0	0	0	0.0003518	0	0	0.000765	0	0.0001366	0	2.64e-05	0	0	0.0009909	6.95e-05	0	5.13e-05	0	0	0.0001077	0.0027168	0.0003365	0	4.2e-05	0	0	0	1.1e-05	0.0001177	0	0	0.0005802	0.0048535	0	0	0	0.0482167	0	0	0	0	3.2e-06	0.0224997	0.0002377	0.0054245	0	0	0	0	0	0.0103054	0	0.0240359	0	0.001066	0	0.0006263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401	0	0	0	0	0	0	0	0	0	0	0	0
DP180	0	0	0	0	0	6.82e-05	6.57e-05	0	0.0001263	0	0	0	0	0	0.0259169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125388	0	0.0035845	0	0.143882	0.0025624	0	0	0	0	0	0	0	0	0	0	0	0.0024776	0	0	0	0.0065032	0.026942	0.0440038	0	0	0	0	0	8.95e-05	0	0	0	0	0	0	0	0.0062186	0.0011301	0	0.0004719	0.0133843	0.002482	0	0.0046487	0	0	0.0056154	0	0	0	0	0	0	0	0	0.0114403	0	0	0	0	0	0	0.0006613	0	0	0	0	0	0.0001448	0	0.0012254	0.0017561	0	0	0.0038088	0	0	0.0001666	0	2.8e-05	0	0	0	0	0	2.62e-05	0.0023269	0	0	0	0.0045403	0	0.0349026	0	0	0	0	0	0	0	0.0516503	0	0	0	0	0	0.0009815	0	0.0048994	0	0	0	0.0020223	0	0.0001363	0	0.0238727	0	0	0	0.0065123	0	0	0	0.0005301	0.0045442	0.0033924	0	0	0	3.2e-05	0	0	0	0	0	0.0011128	0.000723	0	0	0	0.0013546	0	0	0	0	0	0	0	0	0	0.0105835	0.1598112	0.00035	0	0	0	8e-05	0.0017006	0.0036481	0	0.0043251	9.6e-06	0	0	0.0007709	0	0	0	0	0	0	0	0	0.0270472	0	0	0.0009582	0	0	0.0003073	0	0	0	0	0.0001047	0	0	0	0	0.0087226	0.004865	0	0	0	0	0	6.13e-05	0	0	0	0	0	0	0	0	0	0	0	0.0003228	0	0	0.1278133	0	0	0	0	0	0.0009524	0.0031429	0	0.1617044
DP179	0	0	0	0	0	0	0.0001367	1.23e-05	2.63e-05	0	0	0	0	0	0	0.2620041	0	0	0	0.0017709	0	0	0	0	5.7e-06	0	0	0.0617209	0	0.0003176	1.82e-05	4.5e-06	0	0	0.0141309	0	0.0016915	0	0	0	0	0.0019116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007139	0.0117709	0.0090423	0	0	0	0	0	0	1.84e-05	0	0	0	0	0	9.1e-06	0	0	0	0.0009784	0	0	0.000852	0	0	0.0002853	0	0	0	0	0	0.0034341	0.0018448	0.0001149	0	0	0	0	0	0	4.42e-05	0	0	0	0	0	0	0.0005781	0	0.0087769	0.0031406	0	0	0.0002521	0	0	0	0	0	0	0	0	0	0	0.0001363	0	0	0	0	0	0	0	0.0001245	0	0.00567	1.99e-05	0.0080671	0	0.0065315	0	0	0	0	0	0	0.0299838	0.0001449	6.94e-05	0	0	0.1044941	0.0006257	0	0.0156685	0	0.0016409	0.0006769	0	0	0.0832931	0	0.0209593	0	0.0640147	0.0136612	0.0002621	0.0339736	0	0	0	4.97e-05	0	0	1.4e-05	0	0.0001343	0	0	0	7.7e-06	0.0929504	0	0	0	0.0019329	0.0003079	0	8.28e-05	0	0	0	0	0	2.48e-05	0.0058319	0	0	0.0183856	0.0002505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007977	0.0051037	0.0005977	0	0	0	0.0005027	0.0002214	1.49e-05	0	0	3.64e-05	0.0019089	0	0	0	0.0013942	1.25e-05	0	0	0	0	0	0	0.0397275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0461359
